transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
"""ENSDART00000141434"""	162	6202	6040	44994376,44995253,44995519,44995839,44996142,44996598,44996846,44997065,44997259,44997811,44998473	44994535,44995435,44995760,44996034,44996339,44996717,44996984,44997174,44997425,44997964,44998615
"""ENSDART00000141437"""	488	85648	85160	47191493,47196575,47197927,47199014,47275975	47191653,47196704,47198084,47199128,47276034
"""ENSDART00000141441"""	0	2061	2061	29162478,29162794,29163460	29162713,29162880,29163839
"""ENSDART00000141444"""	11126	50205	39079	30635309,30655057,30655292,30658389,30661168,30661425,30663235,30665674,30665916,30669528,30669884,30670162,30671906,30672257	30635528,30655174,30655424,30658439,30661313,30661548,30663349,30665819,30666014,30669696,30669984,30670320,30672024,30672479
"""ENSDART00000141445"""	0	10272	10272	7979080,7979215,7979878,7984109,7984376,7985441,7986174,7986411,7987625,7988371	7979139,7979226,7979915,7984298,7984689,7985555,7986312,7986465,7987661,7988386
"""ENSDART00000141446"""	1419	15440	14021	31884528,31887556,31888061,31891347,31895416,31895611,31895804,31896076,31896730,31896940	31884644,31887798,31888118,31891492,31895520,31895730,31895985,31896205,31896852,31897137
"""ENSDART00000141447"""	385	12150	11765	37851509,37853503,37854131,37858638,37858932,37862185	37851658,37853646,37854259,37858838,37859011,37862380
"""ENSDART00000141451"""	202	14014	13812	33141481,33142342,33142993,33144567,33146335,33148335,33149194,33151654,33152096,33153502,33153810	33141588,33142541,33143107,33144758,33146451,33148441,33149269,33151727,33152266,33153696,33153879
"""ENSDART00000141452"""	0	8888	8888	1843135,1848672,1851425	1843334,1848757,1851582
"""ENSDART00000141455"""	250	29114	28864	40042882,40046226,40048799,40051197,40051689,40052107,40058347,40058576,40062087,40064533,40067301,40067509,40070012	40043025,40046339,40048911,40051324,40051876,40052243,40058496,40058736,40062279,40064622,40067431,40067685,40070022
"""ENSDART00000141458"""	0	4309	4309	27789795,27789978,27792150,27792375,27792738,27792898,27793099	27789890,27790114,27792280,27792660,27792811,27793006,27793188
"""ENSDART00000141461"""	204	7683	7479	23740710,23742364,23742582,23742741,23742939,23744889,23745128,23745371,23746561,23747105	23740730,23742472,23742667,23742795,23743018,23745010,23745214,23745586,23746729,23747179
"""ENSDART00000141462"""	272	3157	2885	21818144,21819760,21820332	21818276,21819933,21820528
"""ENSDART00000141463"""	141	80040	79899	31037052,31038453,31038736,31040694,31040973,31043772,31045674,31046006,31048051,31048385,31049712,31050138,31051633,31051975,31052493,31055164,31055397,31056892,31057415,31058353,31059101,31059451,31059779,31060382,31061188,31061423,31062543,31062707,31063677,31067873,31068122,31068501,31069681,31071403,31071723,31073448,31073937,31074235,31076776,31077087,31077727,31077998,31079837,31082339,31082821,31084483,31084692,31086873,31087107,31089135,31092212,31095158,31103198,31107847	31037507,31038597,31038930,31040844,31041172,31043982,31045790,31046184,31048149,31048476,31049857,31050243,31051851,31052066,31052683,31055297,31055467,31057006,31057574,31058474,31059223,31059620,31059860,31060583,31061330,31061666,31062622,31062797,31064193,31068037,31068241,31068662,31069810,31071541,31071888,31073710,31074106,31074358,31076948,31077367,31077901,31078130,31080069,31082656,31082921,31084618,31085051,31087016,31087275,31089233,31092377,31095308,31103269,31107924
"""ENSDART00000141464"""	3	8826	8823	2083863,2087384,2090907	2085040,2087920,2090940
"""ENSDART00000141465"""	0	4030	4030	17600946,17601394,17602349,17602789,17604559	17601011,17601471,17602432,17602857,17604621
"""ENSDART00000141467"""	6259	8783	2524	16455749	16457011
"""ENSDART00000141471"""	1278	19770	18492	7378875,7380427,7380601,7381590,7383457,7383683,7385841,7386494,7386679,7390002,7392187,7392395,7395770	7378985,7380516,7380720,7381685,7383582,7383790,7385939,7386587,7386806,7390274,7392303,7392541,7395820
"""ENSDART00000141473"""	652	14714	14062	34749839,34751416,34752298,34755713,34760608,34762290,34762970	34749908,34751572,34752419,34755850,34760683,34762441,34763081
"""ENSDART00000141476"""	491	12373	11882	49934143,49937260,49940530,49940905,49944547	49934325,49937426,49940683,49941022,49944977
"""ENSDART00000141477"""	0	7718	7718	36343275,36343448,36345534,36346540,36347065,36347254,36347684,36349881,36350253	36343347,36343534,36345636,36346598,36347172,36347321,36347810,36349947,36350281
"""ENSDART00000141478"""	112	3723	3611	25328311,25331201	25328784,25331325
"""ENSDART00000141480"""	228	3268	3040	31606863,31607469,31607675,31607890,31609042,31609217	31606973,31607577,31607807,31607959,31609137,31609303
"""ENSDART00000141481"""	229	195001	194772	21298405,21308477,21313569,21481655,21492496	21298548,21308579,21313634,21481758,21492630
"""ENSDART00000141482"""	3	2771	2768	32657698,32657944,32658284,32659658	32657844,32658201,32658395,32659805
"""ENSDART00000141484"""	23	2635	2612	41800075,41801298	41800200,41801930
"""ENSDART00000141486"""	189	43552	43363	27331197,27332239,27352338,27352509,27352988,27353170,27353958,27354534,27355522,27355723,27358760,27359007,27361936,27365761,27366033,27366233,27366510,27367579,27367728,27368853,27369056,27369868,27370078,27370225,27371918	27331301,27332312,27352445,27352678,27353061,27353276,27354065,27354655,27355644,27355886,27358879,27359084,27362019,27365943,27366138,27366380,27366651,27367617,27367799,27368916,27369136,27369958,27370139,27370381,27371960
"""ENSDART00000141487"""	189	16710	16521	21449185,21456327,21459128,21464812	21449213,21456478,21459245,21465111
"""ENSDART00000141492"""	0	87528	87528	3749800,3755641,3759291,3760717,3769681,3770567,3776319,3795517,3797169,3799532,3802437,3807429,3810510,3812237,3812446,3815187,3816506,3816911,3817167,3817592,3825024,3834621	3749854,3755721,3759453,3760828,3769886,3770644,3776398,3795646,3797257,3799685,3802584,3807639,3810636,3812351,3812544,3815389,3816589,3817015,3817283,3817676,3825179,3834686
"""ENSDART00000141493"""	0	22869	22869	7283283,7284585,7286575,7286725,7289215,7293765,7293907,7294200,7300247,7300502,7303298,7303574,7304268	7283360,7284650,7286649,7286926,7289326,7293822,7294007,7294351,7300399,7300554,7303479,7303679,7304547
"""ENSDART00000141495"""	14786	16038	1252	48303247,48303384,48303573,48303770	48303309,48303470,48303654,48304020
"""ENSDART00000141496"""	0	13446	13446	41448287,41450576,41451203,41453258,41454332,41454655,41455620,41457511,41458257,41458557	41448464,41450749,41451376,41453428,41454502,41454825,41457425,41457624,41458370,41458613
"""ENSDART00000141501"""	0	4214	4214	19120984,19123084,19123347,19123570,19123728,19123981	19121013,19123264,19123449,19123647,19123895,19124312
"""ENSDART00000141502"""	3	58443	58440	25198252,25210572,25255290	25199054,25210772,25255490
"""ENSDART00000141503"""	0	31548	31548	22457962,22462533,22463572,22466362,22475335,22488805	22458054,22462625,22463649,22466451,22475396,22488952
"""ENSDART00000141504"""	0	10376	10376	5789582,5789846,5792326,5793093,5793766,5795763,5798141	5789637,5789895,5792697,5793508,5793965,5796103,5798335
"""ENSDART00000141505"""	324	4640	4316	2876378,2876495,2876663,2878048,2880207	2876389,2876580,2876777,2878183,2880278
"""ENSDART00000141506"""	172	1878	1706	34567889,34568242,34568442,34568657,34568985	34568048,34568338,34568517,34568745,34569081
"""ENSDART00000141508"""	776	10501	9725	18199654,18200280,18203261,18203480,18204816,18208167	18200198,18200306,18203402,18203713,18205018,18208200
"""ENSDART00000141510"""	612	8648	8036	23246232,23247940,23248475,23250441,23250674,23253021,23253188,23253419	23246266,23248095,23248701,23250573,23250721,23253074,23253272,23253478
"""ENSDART00000141512"""	66	3497	3431	32003968,32005120,32005296,32005562,32006119,32006413,32006666	32004008,32005213,32005412,32005707,32006235,32006494,32006737
"""ENSDART00000141513"""	54	68847	68793	44623594,44646518,44655373,44669298,44669467,44671682,44673788,44676956,44677476,44677765,44677936,44680989,44684083,44690192,44690492	44623645,44646613,44655485,44669375,44669564,44671774,44673851,44677096,44677666,44677802,44678025,44681197,44684220,44690329,44690677
"""ENSDART00000141515"""	72	8061	7989	38893891,38894438,38894639,38895170,38895848,38896856,38899661	38893908,38894526,38894815,38895548,38895990,38898004,38899796
"""ENSDART00000141516"""	0	7372	7372	37489495,37495635	37490431,37495783
"""ENSDART00000141520"""	0	26118	26118	9110998,9113512,9114127,9114437,9114714,9119785,9120055,9120362,9120813,9121363,9123698,9124024,9124475,9124747,9126634,9126920,9127255,9127525,9127853,9129385,9129934,9130251,9130508,9131357	9111111,9113604,9114214,9114632,9116529,9119955,9120228,9120532,9120977,9121536,9123892,9124194,9124648,9124917,9126807,9127093,9127428,9127698,9128023,9129558,9130107,9130424,9130681,9131530
"""ENSDART00000141521"""	8	62287	62279	22994435,22995120,22996804,23051797,23052013,23055787,23056134	22994512,22995206,22996920,23051913,23052108,23055825,23056160
"""ENSDART00000141523"""	0	847	847	22572300,22572430,22572665	22572343,22572549,22572825
"""ENSDART00000141526"""	0	2112	2112	9899100,9900324	9899880,9900378
"""ENSDART00000141528"""	217	12233	12016	15552242,15555708,15555941,15557443,15557679,15559538,15560318,15561570,15561765,15562766	15552390,15555856,15556052,15557593,15557792,15559669,15560425,15561680,15561905,15562933
"""ENSDART00000141530"""	1152	39122	37970	52663355,52672615,52673379,52674735,52676388,52679022,52679303,52679909,52681102,52682809,52683141,52685067,52685315,52688145,52698921	52663488,52672823,52673535,52674846,52676586,52679136,52679366,52680076,52681347,52682929,52683244,52685162,52685502,52688371,52699060
"""ENSDART00000141532"""	0	890	890	38205798,38205936	38205846,38206288
"""ENSDART00000141539"""	143	2353	2210	4832287,4834119	4832379,4834262
"""ENSDART00000141542"""	46	4746	4700	33423216,33425818	33423280,33426835
"""ENSDART00000141545"""	0	14442	14442	46004071,46013367,46015134,46015848,46016006,46017880	46004132,46013474,46015238,46015922,46016119,46017967
"""ENSDART00000141546"""	71	651	580	25074145	25074435
"""ENSDART00000141547"""	219	5901	5682	11760821,11763333,11763530,11766126	11760942,11763386,11763607,11766189
"""ENSDART00000141548"""	57	50903	50846	40874251,40875040,40876023,40876255,40876419,40876584,40892202,40900638,40906819,40913583,40916430,40922352,40922639,40923847	40874288,40875082,40876154,40876339,40876499,40876636,40892280,40900783,40906905,40913641,40916511,40922471,40922672,40923959
"""ENSDART00000141549"""	0	1114	1114	29852677,29852877,29853313	29852800,29853032,29853413
"""ENSDART00000141552"""	323	10683	10360	24238775,24240648,24240882,24242942,24243154,24244429,24244645,24246744,24247636	24239088,24240737,24241154,24243072,24243274,24244545,24244732,24247044,24247672
"""ENSDART00000141553"""	30	12723	12693	26026413,26029926,26031718,26031916,26032210,26033006,26033190,26033443,26034717,26034943,26035960,26036169,26037504,26037654	26026503,26030051,26031814,26031982,26032284,26033062,26033311,26033650,26034863,26035047,26036089,26036231,26037568,26037710
"""ENSDART00000141554"""	616	93005	92389	25089238,25091498,25094167,25096152,25096377,25096554,25100058,25100410,25101903,25104413,25104617,25104846,25106915,25107171,25107382,25107641,25111484,25111701,25113832,25115152,25116733,25118124,25119239,25121008,25121237,25122823,25123081,25125726,25126116,25129242,25129491,25129806,25132061,25132371,25135409,25138137,25139789,25140799,25141661,25142954,25143180,25147594,25156253,25156792,25163859,25166408,25174327	25089270,25091707,25094304,25096254,25096469,25096657,25100192,25100551,25102081,25104533,25104749,25104969,25107062,25107286,25107556,25107701,25111613,25111788,25114045,25115474,25116835,25118336,25119520,25121128,25121412,25123002,25123277,25125938,25126296,25129400,25129695,25129956,25132251,25132485,25135511,25138310,25139885,25140966,25141789,25143101,25143532,25147815,25156363,25156913,25164022,25166519,25174420
"""ENSDART00000141555"""	0	6258	6258	22585509,22585743,22586969,22587172,22589782,22590668	22585651,22586232,22587074,22587188,22590117,22590674
"""ENSDART00000141558"""	0	3302	3302	23308419,23309974	23308934,23310590
"""ENSDART00000141559"""	3692	7082	3390	5076617,5077112,5077319,5079670	5076701,5077207,5077377,5079720
"""ENSDART00000141563"""	0	23981	23981	17999392,18002126,18004668,18022053	17999685,18002253,18004842,18022416
"""ENSDART00000141566"""	0	55915	55915	15889437,15889762,15894667,15897085,15899560,15899843,15903741,15903946,15906266,15908905,15909390,15909599,15913414,15913629,15913871,15916189,15917619,15918749,15919071,15919278,15922017,15922280,15922700,15922802,15924401,15925046,15925223,15925539,15925928,15926303,15926651,15926775,15927683,15928058,15928230,15928334,15928544,15929232,15930020,15931033,15931145,15931614,15931780,15933637,15933761,15934043,15934290,15934629,15934823,15935992,15936124,15936267,15937607,15938025,15938658,15938805,15939322,15939439,15939560,15939707,15939880,15939979,15940090,15940218	15889617,15889921,15894760,15897258,15899723,15899972,15903857,15904090,15906385,15909098,15909503,15909748,15913551,15913775,15913990,15916335,15917849,15918888,15919194,15919421,15922204,15922357,15922717,15922828,15924469,15925126,15925249,15925583,15925996,15926398,15926677,15926828,15927754,15928117,15928256,15928378,15928579,15929276,15930055,15931068,15931177,15931685,15931839,15933672,15933841,15934078,15934334,15934664,15934852,15936033,15936186,15936305,15937666,15938057,15938723,15938849,15939357,15939465,15939628,15939769,15939897,15940014,15940128,15940249
"""ENSDART00000141569"""	457	4393	3936	34708684,34710950,34711584,34712082	34708800,34711055,34711771,34712147
"""ENSDART00000141571"""	0	4123	4123	14080879,14081390,14082115,14083361,14083611,14083761,14083913	14081032,14081582,14082301,14083517,14083689,14083823,14084044
"""ENSDART00000141573"""	0	28637	28637	21225017,21225317,21226597,21240278,21243771,21244650,21245200,21245836,21246512,21246980,21248609,21249143	21225100,21225466,21226737,21242206,21243944,21244823,21245367,21246009,21246682,21247153,21248655,21249711
"""ENSDART00000141574"""	212	78816	78604	62052750,62130758	62053064,62130899
"""ENSDART00000141575"""	8687	24868	16181	30969038,30971258,30971532,30971922,30972196,30974089,30974739,30974968,30976696,30976895,30977070,30977751,30978186,30979836,30980975,30981165,30981608,30982087,30982379	30969229,30971353,30971836,30972029,30972325,30974437,30974838,30975155,30976789,30976964,30977162,30977836,30978336,30979984,30981061,30981317,30981722,30982190,30982523
"""ENSDART00000141577"""	0	3825	3825	32192197,32192395,32195659	32192314,32192557,32195701
"""ENSDART00000141578"""	0	7460	7460	40268324,40269466,40270285,40270886,40271151,40274960	40268475,40269547,40270445,40271001,40271296,40275046
"""ENSDART00000141579"""	2067	32795	30728	19604456,19606669,19609485,19611363,19614741,19614966,19616706,19619064,19625921,19629149,19631976	19605046,19607487,19609634,19611499,19614811,19615118,19617008,19619374,19626073,19629330,19632150
"""ENSDART00000141580"""	0	8498	8498	49081196,49082346,49082554,49086082,49089231	49081315,49082451,49082613,49086216,49089254
"""ENSDART00000141581"""	0	4505	4505	8374299,8375782,8375979,8378056	8374453,8375889,8376082,8378248
"""ENSDART00000141582"""	184	2042	1858	5202238	5203167
"""ENSDART00000141586"""	327	8484	8157	16036573,16039441,16040532,16043296,16043623	16036934,16039597,16040702,16043466,16043748
"""ENSDART00000141588"""	319	4154	3835	15107127,15107904,15108211,15110115	15107223,15108021,15108271,15110402
"""ENSDART00000141590"""	291	3435	3144	351131,351589,352302,353898	351161,351605,352459,353985
"""ENSDART00000141591"""	235	2153	1918	21022878,21023231,21024591	21022898,21023348,21024625
