transcript_id	cds_start	cds_end	transcript_length
ENST00000536364.6	333	3582	3249
ENST00000698513.1	5222	23312	18090
ENST00000590409.5	10835	26865	16030
ENST00000328188.1	3	1855	1852
ENST00000379288.3	357	6646	6289
ENST00000424190.1	0	704	704
ENST00000478990.6	26748	78605	51857
ENST00000674631.1	0	7503	7503
ENST00000698514.1	13632	20382	6750
ENST00000590411.5	20682	28535	7853
ENST00000328189.7	4073	67761	63688
ENST00000424192.6	43290	50100	6810
ENST00000478993.5	855	16287	15432
ENST00000379289.6	5336	25970	20634
ENST00000536368.1	47	4030	3983
ENST00000674632.1	267	81514	81247
ENST00000698515.1	13632	20549	6917
ENST00000590412.5	262074	300700	38626
ENST00000328194.8	849	130082	129233
ENST00000479011.1	268	3241	2973
ENST00000424196.5	389	24283	23894
ENST00000379290.6	5336	25970	20634
ENST00000698516.1	3246	21503	18257
ENST00000590425.1	0	2702	2702
ENST00000328195.8	15	16273	16258
ENST00000424197.5	0	82446	82446
ENST00000479013.7	33	13633	13600
ENST00000379291.5	0	10588	10588
ENST00000674633.1	28	71106	71078
ENST00000536370.6	1730	69660	67930
ENST00000590430.5	737	12421	11684
ENST00000698518.1	3091	18831	15740
ENST00000328199.6	186	10537	10351
ENST00000479017.5	123	2306	2183
ENST00000424201.7	2056	144201	142145
ENST00000379295.5	213	28411	28198
ENST00000674634.2	3	10703	10700
ENST00000698519.1	1080	17915	16835
ENST00000590432.5	6615	18622	12007
ENST00000328205.9	1347	79689	78342
ENST00000479021.1	44	26669	26625
ENST00000424202.6	51	76449	76398
ENST00000379299.6	954	9947	8993
ENST00000590436.5	542	9621	9079
ENST00000698520.1	227	18151	17924
ENST00000328207.6	0	4002	4002
ENST00000479026.2	8249	8347	98
ENST00000424203.5	24386	36291	11905
ENST00000379300.8	153	22819	22666
ENST00000674635.1	1165	122519	121354
ENST00000536371.5	7111	16894	9783
ENST00000590437.5	0	398	398
ENST00000698522.1	173907	507432	333525
ENST00000328221.5	644	1956	1312
ENST00000379303.10	2842	43417	40575
ENST00000479035.7	2275	6265	3990
ENST00000424206.5	182	3832	3650
ENST00000674637.1	1084	571141	570057
ENST00000698523.1	1149	52701	51552
ENST00000590439.2	0	18860	18860
ENST00000379305.7	242416	261715	19299
ENST00000328224.7	990	4906	3916
ENST00000479040.5	20	54092	54072
ENST00000424207.5	0	160	160
ENST00000536375.5	15	27131	27116
ENST00000674638.1	40	1826	1786
ENST00000698524.1	4326	27715	23389
ENST00000590445.5	141	745	604
ENST00000328235.4	974	113616	112642
ENST00000424212.1	238	5982	5744
ENST00000479048.6	42	37866	37824
ENST00000379307.6	150	22736	22586
ENST00000698525.1	1996	23398	21402
ENST00000590447.1	0	10968	10968
ENST00000328236.10	1627	81041	79414
ENST00000424214.5	2411	22422	20011
ENST00000479049.6	12703	112448	99745
ENST00000536376.5	2449	26237	23788
ENST00000590449.1	37	730	693
ENST00000698526.1	1899	24218	22319
ENST00000379310.8	1365	399850	398485
ENST00000424216.1	2064	2354	290
ENST00000479054.5	524	41852	41328
ENST00000328248.7	212	6777	6565
ENST00000590454.2	2486	13212	10726
ENST00000698527.1	163	16306	16143
ENST00000536377.5	0	1439	1439
ENST00000424217.1	0	11969	11969
ENST00000479070.5	0	74892	74892
ENST00000328252.4	382	247681	247299
ENST00000379312.7	9630	21291	11661
ENST00000590460.1	0	2005	2005
ENST00000698528.1	163	78686	78523
ENST00000424224.5	67588	87068	19480
ENST00000479072.5	15726	17140	1414
ENST00000328257.13	133	83362	83229
ENST00000379316.3	5	6128	6123
ENST00000674641.1	35869	136322	100453
ENST00000590465.5	33794	38134	4340
ENST00000698532.1	82	78644	78562
ENST00000479075.6	2251	18834	16583
ENST00000536378.5	21128	58834	37706
ENST00000424225.1	0	52248	52248
ENST00000328268.9	136	9719	9583
ENST00000379319.5	196	9429	9233
ENST00000674643.1	90	19672	19582
ENST00000590466.2	1028	1727	699
ENST00000698533.1	82	78578	78496
ENST00000479077.5	3229	5207	1978
ENST00000424227.5	145605	202361	56756
ENST00000379320.5	661	10332	9671
ENST00000328270.3	0	8711	8711
ENST00000698534.1	82	78545	78463
ENST00000590467.5	4969	7966	2997
ENST00000674644.1	51868	102768	50900
ENST00000479081.5	10547	10796	249
ENST00000424232.5	9808	10332	524
ENST00000379325.7	2199	10279	8080
ENST00000328273.11	381	9875	9494
ENST00000536379.5	3	15147	15144
ENST00000698535.1	2166	4528	2362
ENST00000590469.6	2881	26984	24103
ENST00000479097.6	16	73050	73034
ENST00000379328.9	968	20659	19691
ENST00000328278.4	44	5395	5351
ENST00000424234.7	86	84481	84395
ENST00000674645.1	4257	40280	36023
ENST00000590472.5	0	1218	1218
ENST00000698536.1	2186	35603	33417
ENST00000479101.1	20422	26715	6293
ENST00000328299.4	121	554967	554846
ENST00000379331.3	20	8192	8172
ENST00000424236.5	2404	48900	46496
ENST00000674646.1	0	1534	1534
ENST00000536384.2	201	21750	21549
ENST00000590473.5	0	2870	2870
ENST00000698537.1	2186	35585	33399
ENST00000479105.6	12462	17139	4677
ENST00000328300.11	288	261557	261269
ENST00000424248.2	21	61021	61000
ENST00000379333.5	4619	82141	77522
ENST00000698539.1	6081	17124	11043
ENST00000590474.7	288	128043	127755
ENST00000674648.1	3032	69831	66799
ENST00000479111.5	15510	31277	15767
ENST00000424254.6	19	43794	43775
ENST00000379335.8	47	14772	14725
ENST00000328306.4	1637	155869	154232
ENST00000590477.5	0	30202	30202
ENST00000698540.1	3817	36488	32671
ENST00000479114.2	0	5349	5349
ENST00000536386.5	218	97737	97519
ENST00000424261.6	350	11950	11600
ENST00000379339.5	1078	10856	9778
ENST00000674649.1	124	35988	35864
ENST00000590480.1	0	6739	6739
ENST00000698541.1	384	326909	326525
ENST00000479121.5	66	33234	33168
ENST00000379340.9	29135	34943	5808
ENST00000424263.6	34424	78987	44563
ENST00000590481.5	0	6591	6591
ENST00000698542.1	1130	51471	50341
ENST00000674650.1	14	1764	1750
ENST00000479128.5	1462	2267	805
ENST00000379341.9	78	19645	19567
ENST00000424265.5	20181	46055	25874
ENST00000698543.1	1508	58834	57326
ENST00000590482.5	0	3255	3255
ENST00000536387.5	2722	6724	4002
ENST00000479129.5	210	11188	10978
ENST00000379343.6	37	56334	56297
ENST00000674651.1	1130	31413	30283
ENST00000424266.7	2566	7313	4747
ENST00000698546.1	13597	14023	426
ENST00000590483.1	0	2889	2889
ENST00000328313.10	197	8469	8272
ENST00000479134.5	0	30209	30209
ENST00000379344.8	513	12825	12312
ENST00000424267.6	1333	11277	9944
ENST00000590488.1	1624	29012	27388
ENST00000698547.1	11803	14475	2672
ENST00000328314.3	0	1870	1870
ENST00000674652.1	16067	31277	15210
ENST00000479138.5	15352	60004	44652
ENST00000379349.5	258	15578	15320
ENST00000424268.5	49733	167730	117997
ENST00000536390.5	5490	27907	22417
ENST00000698548.1	218	16116	15898
ENST00000590493.5	0	5812	5812
ENST00000328333.12	336	39800	39464
ENST00000479141.6	46	4576	4530
ENST00000674654.1	22552	42366	19814
ENST00000424270.6	11797	29368	17571
ENST00000590496.1	0	508	508
ENST00000698549.1	13597	14023	426
ENST00000379358.7	2878	15726	12848
ENST00000328345.8	300	2956	2656
ENST00000479143.2	0	1272	1272
ENST00000698550.1	218	16295	16077
ENST00000590498.5	0	5553	5553
ENST00000424272.5	87349	106639	19290
ENST00000379359.4	158	13338	13180
ENST00000479150.5	0	3514	3514
ENST00000328379.6	686	4067	3381
ENST00000536391.5	1493	21748	20255
ENST00000698551.1	4317	16005	11688
ENST00000590500.5	0	11492	11492
ENST00000424273.5	76	98620	98544
ENST00000479151.5	0	11215	11215
ENST00000328381.10	35	29440	29405
ENST00000379361.5	27	61994	61967
ENST00000698553.1	869	8360	7491
ENST00000590501.5	0	562	562
ENST00000424275.1	156	37025	36869
ENST00000536393.5	37	20139	20102
ENST00000479179.1	4841	4893	52
ENST00000328392.10	0	16552	16552
ENST00000379370.7	53	40957	40904
ENST00000674655.1	1784	5487	3703
ENST00000698554.1	869	8393	7524
ENST00000590503.5	12264	26892	14628
ENST00000424279.6	190934	254476	63542
ENST00000328403.10	329600	420298	90698
ENST00000479184.2	3278	22729	19451
ENST00000379374.5	681	217850	217169
ENST00000590508.6	206	38908	38702
ENST00000698555.1	869	8500	7631
ENST00000424280.5	5080	19921	14841
ENST00000328404.8	53	4880	4827
ENST00000479191.2	15	7583	7568
ENST00000379375.6	269	6334	6065
ENST00000674657.1	157	44341	44184
ENST00000698556.1	869	8357	7488
ENST00000590509.5	261	13459	13198
ENST00000536394.1	0	2475	2475
ENST00000424284.5	1063	11953	10890
ENST00000479198.5	118	167812	167694
ENST00000328405.7	210	388891	388681
ENST00000379376.2	4250	21972	17722
ENST00000698557.1	869	8390	7521
ENST00000590510.5	39636	44025	4389
ENST00000424287.5	92	13887	13795
ENST00000479201.2	2051	4832	2781
ENST00000328434.8	439	1372	933
ENST00000674658.1	15914	33197	17283
ENST00000379378.8	73	7194	7121
ENST00000590514.5	282	41612	41330
ENST00000698558.1	869	8497	7628
ENST00000479204.1	31	12594	12563
ENST00000424294.5	4465	11326	6861
ENST00000328435.3	155	2146	1991
ENST00000379380.9	77	28961	28884
ENST00000536398.5	5917	13681	7764
ENST00000698559.1	869	8126	7257
ENST00000590515.1	416	33775	33359
ENST00000674659.1	364	162199	161835
ENST00000479209.1	2463	4332	1869
ENST00000424296.7	517	188583	188066
ENST00000328439.6	34410	79335	44925
ENST00000379383.7	541	96309	95768
ENST00000590519.2	0	12633	12633
ENST00000698560.1	869	3554	2685
ENST00000479210.1	251	188883	188632
ENST00000424298.5	0	16722	16722
ENST00000674660.1	30	29415	29385
ENST00000328444.6	19	1313	1294
ENST00000379384.9	33	12429	12396
ENST00000698561.1	869	8040	7171
ENST00000590524.1	4325	10420	6095
ENST00000424300.5	243	49124	48881
ENST00000479214.5	22241	62719	40478
ENST00000328449.6	5278	7450	2172
ENST00000536401.1	613	837	224
ENST00000674662.1	0	12040	12040
ENST00000698573.1	14994	97587	82593
ENST00000590526.5	417	8882	8465
ENST00000379387.8	449	58116	57667
ENST00000479218.6	17	1444	1427
ENST00000424301.6	17809	34179	16370
ENST00000328458.6	45	2843	2798
ENST00000590530.5	139	5483	5344
ENST00000698574.1	14811	97982	83171
ENST00000379388.7	3317	160292	156975
ENST00000674664.1	0	210	210
ENST00000424303.5	0	13963	13963
ENST00000479230.5	5636	8348	2712
ENST00000328459.11	16807	294240	277433
ENST00000698575.1	14280	96966	82686
ENST00000590532.2	30681	42339	11658
ENST00000379390.10	109	20426	20317
ENST00000536404.6	584	12495	11911
ENST00000424307.5	20	74537	74517
ENST00000479232.1	2466	5496	3030
ENST00000328514.11	208	12744	12536
ENST00000674665.1	1637	17426	15789
ENST00000379391.7	4239	24207	19968
ENST00000698578.1	122	44504	44382
ENST00000590536.5	3	33268	33265
ENST00000424310.7	1264	48187	46923
ENST00000479238.1	0	85008	85008
ENST00000328540.8	112	2258	2146
ENST00000674666.1	0	266	266
ENST00000379400.8	4253	21975	17722
ENST00000698579.1	122	15200	15078
ENST00000590537.5	0	782	782
ENST00000424317.5	425	158067	157642
ENST00000479239.1	2525	2904	379
ENST00000328546.5	1427	19940	18513
ENST00000536408.2	2418	6546	4128
ENST00000379403.2	793	50339	49546
ENST00000590538.5	6709	13846	7137
ENST00000698580.1	122	63002	62880
ENST00000674667.1	43503	79558	36055
ENST00000424319.5	2403	167827	165424
ENST00000479241.5	41	93655	93614
ENST00000328554.9	5024	7206	2182
ENST00000590541.1	13156	17433	4277
ENST00000698581.1	122	62839	62717
ENST00000379404.5	110	54563	54453
ENST00000424320.6	56404	157207	100803
ENST00000479242.5	90	15850	15760
ENST00000328556.9	0	27198	27198
ENST00000674668.1	1353	490528	489175
ENST00000536409.1	0	3304	3304
ENST00000590542.1	0	43084	43084
ENST00000698582.1	122	76953	76831
ENST00000424326.5	27205	74454	47249
ENST00000479257.5	8951	30722	21771
ENST00000328557.5	14846	24099	9253
ENST00000379405.4	13	4352	4339
ENST00000590545.5	20071	22439	2368
ENST00000698583.1	122	76953	76831
ENST00000536410.6	163	12190	12027
ENST00000424330.1	6968	28879	21911
ENST00000479265.1	304	4963	4659
ENST00000328559.11	3304	15340	12036
ENST00000379406.8	262	66904	66642
ENST00000590546.6	606	10741	10135
ENST00000698584.1	122	79119	78997
ENST00000479269.5	78	3780	3702
ENST00000424337.7	54175	151330	97155
ENST00000328560.12	322	124375	124053
ENST00000379407.7	30	9783	9753
ENST00000698585.1	122	24427	24305
ENST00000590550.6	1703	9216	7513
ENST00000536414.3	0	9872	9872
ENST00000424339.1	702	8443	7741
ENST00000479287.1	0	41972	41972
ENST00000328568.9	1358	15727	14369
ENST00000379409.6	30	10044	10014
ENST00000674669.1	36449	77070	40621
ENST00000590558.5	20058	28587	8529
ENST00000698586.1	122	32624	32502
ENST00000479291.5	27844	143125	115281
ENST00000424340.7	2911	28883	25972
ENST00000328570.6	64	1952	1888
ENST00000698587.1	122	78788	78666
ENST00000590559.2	0	5802	5802
ENST00000379410.8	50	9907	9857
ENST00000536420.5	23624	24869	1245
ENST00000479298.5	1852	2232	380
ENST00000424347.6	289	36837	36548
ENST00000328596.10	86	3824	3738
ENST00000674670.1	8841	41421	32580
ENST00000590561.5	74	3035	2961
ENST00000698588.1	107	78627	78520
ENST00000379411.6	2372	6092	3720
ENST00000424348.1	0	1916	1916
ENST00000479301.5	3570	10927	7357
ENST00000328599.4	108	2794	2686
ENST00000590562.5	0	3560	3560
ENST00000698590.1	96	78723	78627
ENST00000379412.9	270	12075	11805
ENST00000674673.1	1147	31430	30283
ENST00000479303.1	58	6217	6159
ENST00000424350.5	0	5837	5837
ENST00000328600.3	2110	7921	5811
ENST00000536424.2	0	20762	20762
ENST00000698591.1	86	14343	14257
ENST00000590573.4	0	7741	7741
ENST00000379415.6	0	43693	43693
ENST00000424352.6	2907	208807	205900
ENST00000479306.5	1519	6760	5241
ENST00000328611.5	22	1976	1954
ENST00000674675.1	0	3043	3043
ENST00000698592.1	86	78582	78496
ENST00000590574.6	22831	105301	82470
ENST00000379416.4	1640	84308	82668
ENST00000479328.1	251	12737	12486
ENST00000424354.5	107	49783	49676
ENST00000328619.10	64	61853	61789
ENST00000674676.1	0	1534	1534
ENST00000590575.5	0	8801	8801
ENST00000698593.1	82	16225	16143
ENST00000379419.8	914	71917	71003
ENST00000424358.1	567	991	424
ENST00000328631.10	273	8561	8288
ENST00000479335.5	3765	45337	41572
ENST00000536429.1	3699	4816	1117
ENST00000590577.2	280	10816	10536
ENST00000698594.1	82	78507	78425
ENST00000379423.3	29	5794	5765
ENST00000328642.11	120	28693	28573
ENST00000674677.1	2207	79893	77686
ENST00000424361.5	2980	5930	2950
ENST00000479339.5	247	37570	37323
ENST00000698595.1	82	27295	27213
ENST00000590578.5	5008	10947	5939
ENST00000379426.2	529	38202	37673
ENST00000328649.11	512	4476	3964
ENST00000424362.7	2293	19142	16849
ENST00000479344.1	1120	1822	702
ENST00000674679.2	1392	2444	1052
ENST00000536435.7	503	25868	25365
ENST00000698597.1	56	78590	78534
ENST00000590582.2	497	23515	23018
ENST00000328654.10	474	26706	26232
ENST00000379433.5	2676	34726	32050
ENST00000479348.2	0	3508	3508
ENST00000424363.5	0	3049	3049
ENST00000590587.1	4336	6445	2109
ENST00000698598.1	54	78720	78666
ENST00000674680.1	65944	140239	74295
ENST00000379435.5	0	996	996
ENST00000328655.8	54	14309	14255
ENST00000479351.5	5571	207037	201466
ENST00000424365.6	5929	34428	28499
ENST00000698599.1	13890	45325	31435
ENST00000590588.5	3543	16968	13425
ENST00000536438.5	2253	70600	68347
ENST00000328656.8	42521	44769	2248
ENST00000379439.3	64	44383	44319
ENST00000479353.5	9930	196310	186380
ENST00000674681.1	1342	4368	3026
ENST00000424367.5	0	18690	18690
ENST00000698600.1	25290	41056	15766
ENST00000590592.6	123	486651	486528
ENST00000328663.8	202	1784	1582
ENST00000379440.9	12765	14281	1516
ENST00000479362.1	0	6918	6918
ENST00000424369.5	9233	14371	5138
ENST00000674684.1	1844	80854	79010
ENST00000590593.1	2608	5507	2899
ENST00000698601.1	36291	40658	4367
ENST00000536439.1	1106	2317	1211
ENST00000328664.9	39	57653	57614
ENST00000379441.7	3025	46184	43159
ENST00000479365.5	5711	24235	18524
ENST00000424373.5	2470	24286	21816
ENST00000590595.1	166	83502	83336
ENST00000698602.1	10458	41893	31435
ENST00000674686.1	0	104	104
ENST00000379442.7	0	65429	65429
ENST00000328666.11	480	7382	6902
ENST00000479368.1	0	5403	5403
ENST00000424374.5	0	2502	2502
ENST00000590597.6	183	41726	41543
ENST00000698603.1	36946	39383	2437
ENST00000536440.2	0	4631	4631
ENST00000328668.8	874	7735	6861
ENST00000424381.5	33	80635	80602
ENST00000479371.5	48	10679	10631
ENST00000379445.8	8440	8924	484
ENST00000590598.5	197998	248671	50673
ENST00000698604.1	23891	26328	2437
ENST00000328697.11	312	25795	25483
ENST00000479373.1	13106	24102	10996
ENST00000424383.5	74320	79286	4966
ENST00000590601.1	0	2460	2460
ENST00000698605.1	23882	26319	2437
ENST00000379446.10	1867	51712	49845
ENST00000536441.7	7745	66813	59068
ENST00000328698.2	0	4576	4576
ENST00000424384.2	6134	32261	26127
ENST00000479377.6	31288	39923	8635
ENST00000590602.6	5754	21831	16077
ENST00000698607.1	10863	26629	15766
ENST00000379448.9	4249	180887	176638
ENST00000674691.1	454	33377	32923
ENST00000328703.12	95	3899	3804
ENST00000424385.5	7684	50259	42575
ENST00000479381.5	0	4810	4810
ENST00000590603.1	281	15004	14723
ENST00000698608.1	2636	23432	20796
ENST00000536442.6	66760	360025	293265
ENST00000379449.11	819	39716	38897
ENST00000328705.7	94224	113761	19537
ENST00000479383.6	28705	94064	65359
ENST00000424387.5	45	22170	22125
ENST00000698609.1	12088	25260	13172
ENST00000590612.1	283	19301	19018
ENST00000674696.1	1173	88122	86949
ENST00000379453.6	896	30041	29145
ENST00000328709.8	1441	9310	7869
ENST00000479388.5	1453	16628	15175
ENST00000424388.1	1535	2475	940
ENST00000590615.5	4327	14864	10537
ENST00000698610.1	2633	23527	20894
ENST00000674697.1	0	40882	40882
ENST00000328724.9	9	164989	164980
ENST00000379454.9	2806	216064	213258
ENST00000479391.7	0	13269	13269
ENST00000424390.2	418	8721	8303
ENST00000536444.5	58187	136134	77947
ENST00000590616.2	43	4530	4487
ENST00000698612.1	2633	25587	22954
ENST00000328735.10	463	108803	108340
ENST00000379458.9	91	27582	27491
ENST00000479406.5	23280	78043	54763
ENST00000424392.5	72619	116255	43636
ENST00000674699.1	4369	38884	34515
ENST00000698613.1	1899	24120	22221
ENST00000590617.5	8	56670	56662
ENST00000328736.7	2362	88143	85781
ENST00000479407.5	1500	3914	2414
ENST00000424393.5	0	7822	7822
ENST00000379460.6	3346	17353	14007
ENST00000590618.1	0	7479	7479
ENST00000698614.1	7680	23446	15766
ENST00000536458.1	0	16077	16077
ENST00000674700.1	19862	54256	34394
ENST00000328737.6	852	195264	194412
ENST00000379463.6	132	26698	26566
ENST00000424398.6	82	10525	10443
ENST00000479408.6	8720	31708	22988
ENST00000698615.1	17825	21981	4156
ENST00000590619.1	0	3289	3289
ENST00000674701.1	26887	45943	19056
ENST00000328739.6	80	1670	1590
ENST00000379470.5	1215	3245	2030
ENST00000479413.1	225	60100	59875
ENST00000424405.5	0	108711	108711
ENST00000590621.1	759	4542	3783
ENST00000698618.1	17150	19587	2437
ENST00000536459.6	2130	6751	4621
ENST00000328741.6	349	4180	3831
ENST00000379471.3	730	15391	14661
ENST00000424406.2	607	2524	1917
ENST00000479414.1	10	13576	13566
ENST00000590623.5	0	1031	1031
ENST00000698620.1	4353	20119	15766
ENST00000674702.1	93	111431	111338
ENST00000328747.12	143	27771	27628
ENST00000379472.4	1229	39384	38155
ENST00000479418.7	17930	18648	718
ENST00000424408.6	147	150267	150120
ENST00000590625.5	451	3310	2859
ENST00000698625.1	7250	16049	8799
ENST00000674703.1	181	5081	4900
ENST00000379477.5	143	45258	45115
ENST00000328759.11	1111	28441	27330
ENST00000424424.2	12762	14278	1516
ENST00000479421.5	15832	18795	2963
ENST00000698626.1	26	8886	8860
ENST00000590635.5	14419	17344	2925
ENST00000536460.1	1423	2061	638
ENST00000379480.9	749	45864	45115
ENST00000328766.9	412	4202	3790
ENST00000424425.6	0	1274	1274
ENST00000479441.1	3	142168	142165
ENST00000674707.1	1125	10064	8939
ENST00000590636.1	35	2598	2563
ENST00000698628.1	128	7978	7850
ENST00000328767.9	126	65744	65618
ENST00000379483.4	2372	6474	4102
ENST00000536461.5	16566	138551	121985
ENST00000424427.5	258	7618	7360
ENST00000590641.6	425	7193	6768
ENST00000698634.1	2443	3275	832
ENST00000479446.5	3279	15272	11993
ENST00000674709.1	127780	150551	22771
ENST00000328771.9	3716	36208	32492
ENST00000379484.10	118	44581	44463
ENST00000424431.3	916	21715	20799
ENST00000698635.1	49	8419	8370
ENST00000590644.5	0	13570	13570
ENST00000479451.5	306	64734	64428
ENST00000674710.1	62	142613	142551
ENST00000328782.3	3	1909	1906
ENST00000379485.2	2921	6963	4042
