transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
ENST00000448364.5	78395	82898	4503	34072075,34073563,34073819,34075874	34072330,34073635,34073866,34076039
ENST00000448366.6	10838	46737	35899	151967247,151970945,152002714	151967493,151971065,152002747
ENST00000448368.5	420	13750	13330	812926,814637,814946,817725,820800,825065	813213,814850,815070,817889,820845,825244
ENST00000448370.5	0	846751	846751	32364681,33020139,33211282	32364710,33020200,33211312
ENST00000448372.5	2348	60416	58068	48045322,48046356,48046978,48048001,48048929,48063710,48065065,48065596,48066927,48071667,48074324,48074690,48083591,48088801,48096343,48097994,48101469	48045384,48046451,48047062,48048080,48049132,48063841,48065220,48065680,48066965,48071721,48074607,48074793,48083762,48088960,48096427,48098124,48101472
ENST00000448382.5	4313	15875	11562	100356601,100358220,100358899,100359337,100367349	100356883,100358366,100359079,100359537,100367352
ENST00000448384.2	0	117374	117374	91102662,91124493,91127088,91133110,91135668,91189522,91200613,91218890	91102844,91124619,91127160,91133305,91135739,91189623,91200792,91219000
ENST00000448387.6	98	12402	12304	32593554,32595268,32596278,32596519,32597451,32597752,32597888,32598068,32599227,32599420,32599723,32600187,32600699,32602013,32602520,32603186,32603369,32603562,32603803	32593601,32595387,32596337,32596599,32597489,32597799,32597972,32598177,32599313,32599527,32599810,32600443,32600767,32602088,32602611,32603286,32603466,32603717,32603978
ENST00000448392.5	1256	64290	63034	42211708,42217803,42218323,42219581,42220062,42226806,42227711,42228712,42231192,42233213,42236320,42237432,42239670,42244050,42260958,42261196,42264090,42267947,42273255	42211749,42217833,42218378,42219642,42220135,42226909,42227769,42228820,42231260,42233306,42236419,42237615,42239731,42244167,42261002,42261249,42264203,42268032,42273276
ENST00000448393.6	0	42233	42233	159014681,159015872,159016533,159018229,159020341,159032524,159051679,159053533,159054821	159014945,159015987,159016700,159018651,159020529,159032691,159052098,159053724,159054901
ENST00000448395.6	0	9872	9872	40382836,40383228,40386362,40387159,40389506,40389836,40391949	40383044,40383322,40386494,40387206,40389611,40389929,40391989
ENST00000448398.5	1253	5592	4339	219214493,219218125	219214498,219218476
ENST00000448404.5	5428	14115	8687	64770034,64770256,64776498,64778362	64770053,64770408,64776626,64778392
ENST00000448405.5	168	51566	51398	167722152,167765583,167773236	167722242,167765749,167773265
ENST00000448408.5	56388	56976	588	187042704	187042998
ENST00000448409.5	211	17530	17319	196713357,196718503,196719497,196720575,196721522,196725973,196729193	196713683,196718631,196719666,196720668,196721691,196726099,196729429
ENST00000448410.5	38844	57685	18841	75953993,75972413	75954180,75972530
ENST00000448413.5	46068	687164	641096	3827420,4068569,4376330,4410865,4417128,4418010,4420064,4449266,4452876,4466976	3827509,4068745,4376389,4410978,4417242,4418132,4420146,4449340,4453049,4467245
ENST00000448414.5	9517	11266	1749	59678806,59679592,59680241	59678834,59679768,59680296
ENST00000448416.6	196	169043	168847	118889037,119023430,119057401	118889141,119023581,119057515
ENST00000448417.1	0	5663	5663	160093710,160094869,160098409	160094171,160095246,160098472
ENST00000448418.6	4396	196708	192312	30388889,30414228,30417518,30495296,30535994,30580246	30388956,30414341,30417633,30495521,30536175,30580373
ENST00000448420.5	5647	6775	1128	53873530	53874094
ENST00000448424.7	2052	82760	80708	51934756,51935593,51937276,51937476,51939051,51941081,51942386,51944109,51946284,51949662,51950007,51950272,51957516,51958311,51964872,51968444,51970492,51973935,52011287	51935029,51935695,51937393,51937679,51939193,51941224,51942554,51944291,51946478,51949796,51950161,51950399,51957607,51958544,51965033,51968607,51970749,51975168,52011337
ENST00000448427.1	39	123045	123006	27771778,27772674,27782572,27894533	27771799,27772692,27782694,27894578
ENST00000448428.2	0	38850	38850	152679056,152679352,152694542,152715995,152717356	152679109,152679472,152694622,152716126,152717439
ENST00000448430.6	280	81712	81432	55418035,55434905,55439472,55450222,55466930,55491123,55497712,55498207	55418133,55435058,55439581,55450367,55467161,55491256,55497859,55498329
ENST00000448443.6	1124	11451	10327	144160397,144162218,144164111,144165432,144169846	144160559,144162399,144164256,144165604,144169955
ENST00000448447.6	40	35207	35167	197516087,197535530,197540111,197540351,197548336,197550275,197550515	197516146,197535630,197540153,197540437,197548415,197550386,197550646
ENST00000448449.1	0	30412	30412	187043016,187051249,187064520,187072849	187043310,187051346,187064616,187072895
ENST00000448450.5	464	6449	5985	136497685,136499598,136500158,136500664,136502778	136497870,136499778,136500205,136500818,136502941
ENST00000448451.6	1796	9377	7581	141516851,141524143	141517008,141524209
ENST00000448456.4	17	1596	1579	49047655,49048205,49048725	49047969,49048372,49048739
ENST00000448460.5	77	29351	29274	48617875,48621167,48642402,48645033,48646453	48617895,48621290,48642457,48645117,48646660
ENST00000448461.5	43	28748	28705	48241172,48247625,48260813,48267915	48241214,48247677,48260939,48268786
ENST00000448464.6	6114	15461	9347	94932086,94939860,94940830	94932107,94940220,94940941
ENST00000448469.8	133	93672	93539	69260291,69320711,69324692,69325337,69325962,69328450,69331464,69333085,69333497,69338651,69339527,69341681,69347040,69347877,69352031	69260467,69320868,69324790,69325404,69326027,69328571,69331551,69333169,69333600,69338777,69339619,69341764,69347181,69348002,69352168
ENST00000448471.3	571	5479	4908	76001426,76001874,76002022,76002248,76002511,76003195,76005298	76001541,76001951,76002142,76002418,76002612,76003398,76005423
ENST00000448472.5	246	1317	1071	184380319,184380692,184381076	184380466,184380795,184381108
ENST00000448477.6	454	7765	7311	284188,284188,288733,288733,290648,290648	284314,284314,288869,288869,290757,290757
ENST00000448480.1	2583	47318	44735	201185778,201187706,201192984,201195842,201208075,201209070,201228933	201186124,201187799,201193119,201195948,201208183,201209562,201229083
ENST00000448481.5	64	6847	6783	45329306,45330516,45331182,45331420,45331661,45332023,45332166,45332391,45332574,45332763,45332918,45333097,45333285,45333413,45334391	45329437,45330557,45331334,45331556,45331849,45332086,45332310,45332488,45332687,45332834,45332959,45333170,45333324,45333594,45334505
ENST00000448482.1	61	26400	26339	12557151,12568875,12570071,12572069,12574792,12576631,12581808,12582116	12557176,12568997,12570252,12572373,12575006,12576741,12581952,12582253
ENST00000448484.5	4681	93345	88664	53941458,53944926,53953432,53966906,53985287,53992512,53995012,53995892,54028392	53941524,53944996,53953695,53967073,53985499,53992646,53995056,53996050,54028700
ENST00000448492.6	176	14434	14258	28772850,28780948,28783508,28786089	28773034,28781172,28783645,28786326
ENST00000448493.7	1197	228372	227175	98794626,98797115,98797389,98800288,98804999,98807661,98809352,98810169,98824398,98826830,98829307,98829643,98831348,98831649,98837494,98845924,98848592,98850047,98853408,98855898,98860405,98863019,98863370,98867425,98867928,98868231,98879898,98880547,98881558,98881892,98883042,98883813,98884971,98885708,98886532,98888158,98888360,98888632,98897488,98898179,98901778,98902288,98902972,98904632,98914328,98915329,98920954,98922051,98923302,98925837,98930168,98955435,99015447	98794748,98797253,98797489,98800478,98805209,98807807,98809465,98810291,98824504,98826887,98829522,98829756,98831530,98831786,98837609,98845991,98848639,98850113,98853522,98856031,98860522,98863132,98863548,98867536,98868011,98868377,98879969,98880672,98881627,98882007,98883131,98883899,98885092,98885831,98886624,98888223,98888547,98888711,98897610,98898261,98901900,98902491,98903112,98904706,98914395,98915503,98921088,98922146,98923371,98925919,98930257,98955551,99015608
ENST00000448496.5	106	1305	1199	219206988,219207327,219207648,219207887	219207042,219207421,219207774,219207900
ENST00000448497.1	0	7457	7457	186797539,186801117,186804583	186797614,186801195,186804713
ENST00000448498.6	23733	37730	13997	38306027,38307254,38307566,38308954,38312999,38313388,38313727,38315558,38316324,38318198	38306542,38307357,38307720,38309122,38313119,38313485,38313941,38315711,38316524,38318249
ENST00000448502.5	6094	64001	57907	237973108,237987963,237994744,238016533,238025342,238030556	237973225,237987992,237994809,238016633,238025412,238030595
ENST00000448504.6	48312	162848	114536	68307494,68343604,68347125,68351575,68356667,68368548,68370444,68385064,68395073,68401360,68420189	68307711,68343791,68347172,68351686,68356804,68368744,68370524,68385172,68395193,68401450,68420463
ENST00000448507.5	13946	123017	109071	6923390,6967304,6994184,6996325,6999085,7001145,7004844,7006632,7009877,7010653,7014448,7025004,7030327	6924111,6967424,6994302,6996407,6999202,7001251,7004924,7006726,7009948,7010781,7014557,7025262,7030392
ENST00000448510.2	0	3307	3307	178669625,178670218,178671090,178671971,178672407	178669675,178670295,178671170,178672267,178672418
ENST00000448511.5	31583	47328	15745	28719470,28724886,28725243,28734403	28719485,28724923,28725367,28734721
ENST00000448514.3	1732	3779	2047	22646346,22646754,22646983,22647141,22647595	22646521,22646881,22647038,22647290,22647741
ENST00000448516.6	18	14722	14704	31117682,31120186,31120339,31127035,31127189,31128050,31130017,31130267,31130456,31130746	31117892,31120260,31120514,31127088,31127353,31128139,31130157,31130360,31130606,31130992
ENST00000448519.2	718	19441	18723	37496592,37496707,37501804,37509278,37509455,37513423,37514657	37496604,37496736,37501996,37509323,37509542,37513538,37514746
ENST00000448520.5	0	5303	5303	22584840,22585017,22585321,22589596	22584890,22585162,22585399,22589733
ENST00000448521.6	36	17494	17458	44044738,44050225,44051830,44052867,44056757,44057782,44058129,44058432,44058902,44059354,44059543,44060048,44060777	44044820,44050280,44051942,44052941,44056903,44057859,44058280,44058480,44058983,44059449,44059658,44060153,44060916
ENST00000448523.5	2330	4539	2209	10046159,10047650	10046419,10047879
ENST00000448525.5	1695	32360	30665	1446631,1447006,1447392,1447655,1448355,1448681,1448966,1449276,1450497,1451623,1452755,1453834,1454411,1455134,1455731,1456113,1457254,1457694,1459107,1460418,1460816,1461405,1461603,1474834	1446717,1447086,1447568,1447714,1448484,1448766,1449093,1449327,1450666,1451716,1452893,1453894,1454465,1455250,1455795,1456206,1457337,1457756,1459187,1460527,1460948,1461470,1461674,1474974
ENST00000448526.6	7612	9803	2191	36684102,36685751	36684546,36685800
ENST00000448528.6	72	255343	255271	197044623,197051577,197059889,197065276,197065708,197066704,197069219,197075837,197081051,197085580,197090912,197104903,197115927,197119410,197130527,197136542,197138222,197140140,197142718,197149743,197161640,197194425,197282679,197296346,197297186	197044729,197051668,197059998,197065448,197065809,197066754,197069260,197075870,197081117,197085756,197091026,197105005,197116083,197119530,197130671,197136678,197138391,197140264,197142768,197149796,197161738,197194589,197282845,197296477,197297204
ENST00000448530.6	1053	14264	13211	35057117,35057376,35059064,35059493,35060313,35060801,35061015,35061577,35062003,35062217,35062978,35064154,35065251,35066675,35067891	35057222,35057530,35059219,35059801,35060525,35060923,35061179,35061689,35062138,35062350,35063080,35064285,35065381,35066817,35068057
ENST00000448531.1	0	520	520	40430020	40430280
ENST00000448539.1	6540	6772	232	196799495	196799611
ENST00000448549.1	5369	15618	10249	23521764,23522354,23531789	23521840,23522432,23531824
ENST00000448551.6	16901	83274	66373	105575033,105596598,105601145,105604215,105607819,105615278,105617959,105619934,105635051,105640101	105575137,105596657,105601348,105604492,105607951,105615407,105618092,105620061,105635148,105640123
ENST00000448552.7	2415	3811	1396	69120425,69121053,69121436	69120649,69121170,69121458
ENST00000448553.5	2532	5675	3143	43796694,43796845,43797141,43797920,43798425,43798959	43796742,43796940,43797356,43798013,43798504,43799133
ENST00000448563.3	1688	7281	5593	104202509,104204142,104207833	104202544,104204234,104207904
ENST00000448568.6	0	13802	13802	62692376,62692663,62694568,62702468,62705301	62692473,62692797,62694711,62702549,62705512
ENST00000448584.7	3642	37701	34059	54970016,54974500,54977752,54981617,54982162,54985047,54986151,54990022,54990502,54994269,54997317,55000760	54970295,54974544,54977823,54981682,54983728,54985217,54986315,54990192,54990672,54994439,54997487,55000898
ENST00000448587.5	4041	10019	5978	5562208,5567665	5562211,5567924
ENST00000448589.1	0	35054	35054	169741493,169776441	169741537,169776472
ENST00000448593.6	112	26880	26768	17049873,17052825,17055861,17058549,17058811,17059557,17059997,17062698,17069031,17073274,17075394	17050176,17052966,17056002,17058707,17058876,17059651,17060089,17062779,17069086,17073335,17075422
ENST00000448598.5	12489	14214	1725	87164942,87166483	87165050,87166521
ENST00000448599.2	2225	5516	3291	40353258,40354345,40356073	40353267,40354352,40356303
ENST00000448602.5	0	489302	489302	36855551,36861659,36870393,36878010,36887560,36894854,37013299,37096619,37133130,37211386,37213335,37216645,37222615,37224879,37233095,37244356,37259181,37271832,37314850,37315920,37342613	36855751,36861736,36870475,36878117,36887672,36895017,37013435,37096727,37133234,37211517,37213457,37216695,37222693,37225030,37233194,37244391,37259350,37271882,37314922,37315960,37342690
ENST00000448604.1	0	1595	1595	30556010,30557262	30556093,30557392
ENST00000448607.1	0	857	857	61812589,61813243	61812668,61813305
ENST00000448611.6	44	15391	15347	156126204,156130617,156134403,156134805,156135187,156135901,156136214,156136921,156137113,156137654,156138488,156139080,156139770	156126223,156130773,156134528,156134975,156135312,156136121,156136436,156137028,156137232,156137743,156138757,156139102,156139839
ENST00000448612.6	380	234456	234076	169457592,169572419,169582836,169602219,169613559,169632947,169634428,169636371,169638539,169643697,169647773,169649198,169651930,169658276,169659086,169659451,169660663,169662304,169664166,169665486,169667136,169667982,169670569,169672255,169688817	169457634,169572540,169582934,169602321,169613656,169633068,169634525,169636504,169638660,169643786,169647870,169649275,169652008,169658358,169659207,169659518,169660766,169662424,169664286,169665556,169667187,169668185,169670693,169672396,169689005
